specimen_id,source_file,n_points,units,robust_fit_success,robust_fit_message,robust_candidate_count,robust_nfev,second_best_cost_ratio,near_optimal_solution_count,near_optimal_angle_range_deg,near_optimal_pitch_range,near_optimal_axis_max_separation_deg,signed_winding_angle_deg,abs_winding_angle_deg,n_turns_abs,fitted_pitch_360,endpoint_equivalent_pitch_new_axis,endpoint_axial_span_new_axis,fitted_axial_span,fit_radius,radial_rms,axial_rms,helix_rms,axis_x,axis_y,axis_z,axis_point_x,axis_point_y,axis_point_z,axial_angle_r_squared,radius_cv,angular_backtracking_fraction,trajectory_length,start_end_dist,helix_rms_relative_to_radius,quality_class,quality_warnings,analysis_set_all,analysis_set_primary_adequate,analysis_set_definition,ported_legacy_abs_winding_angle_deg,ported_legacy_axial_span,ported_legacy_fit_radius,ported_legacy_radial_rms,released_abs_winding_angle_deg,released_axial_span,released_endpoint_equivalent_pitch_360,released_fit_radius,released_radial_rms,ported_minus_released_angle_deg,ported_minus_released_axial_span,ported_minus_released_radius,ported_minus_released_rms,robust_minus_released_angle_deg,robust_minus_released_pitch_360,robust_minus_released_radius,uncertainty_interpretation,bootstrap_requested,bootstrap_successful,bootstrap_block_length,abs_winding_angle_deg_ci_low,abs_winding_angle_deg_ci_high,abs_winding_angle_deg_bootstrap_sd,fitted_pitch_360_ci_low,fitted_pitch_360_ci_high,fitted_pitch_360_bootstrap_sd,endpoint_axial_span_ci_low,endpoint_axial_span_ci_high,endpoint_axial_span_bootstrap_sd,fitted_axial_span_ci_low,fitted_axial_span_ci_high,fitted_axial_span_bootstrap_sd,radius_ci_low,radius_ci_high,radius_bootstrap_sd,helix_rms_ci_low,helix_rms_ci_high,helix_rms_bootstrap_sd
308_lisshorhoptrus_oryzophilus_aligned,308_lisshorhoptrus_oryzophilus_aligned.csv,49,mm,True,`ftol` termination condition is satisfied.,4,8,1.0000000000000009,2,1.2683813110925257e-08,9.753670093815003e-12,0.0,-501.89155041345396,501.89155041345396,1.3941431955929278,0.15330402010293287,0.1589746029137344,0.2216333609242704,0.21372775648354525,0.26137841507462023,0.006461212191650178,0.005844216299921298,0.008712182685515425,-0.5539971662711607,0.8011088110709567,-0.22652110848219503,0.008893853416484437,-0.023627787439963875,-0.0813786616976271,0.9922189767378357,0.02495667670598712,0.0,2.3075712103545767,0.5295110185689511,0.03333168380804592,good,,True,True,main: helix_rms/fit_radius <= 0.10,503.75521212463957,0.173184029623698,0.2602113032348037,0.00474688564750766,503.755212,0.173184,0.12376296763754378,0.260211,0.004747,1.246395981979731e-07,2.9623697994640708e-08,3.0323480365579414e-07,-1.1435249234071493e-07,-1.8636615865460158,0.029541052465389087,0.0011674150746202039,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,7,499.6653220931751,504.9759614959237,1.279084364636851,0.14648580925863636,0.1604725799476584,0.003620541650588221,0.19773315268405525,0.23146397018848291,0.008631684034701003,0.20420658051635915,0.22373412074744056,0.005004424172868744,0.25914838405080426,0.2637681686287522,0.0011181772490354506,0.004489002936848754,0.008096813585406164,0.000927172463169028
309_listronotus_trochanter_aligned,309_listronotus_trochanter_aligned.csv,37,mm,True,`ftol` termination condition is satisfied.,4,7,1.0000000000000002,2,3.02532612295181e-08,1.5342616066504888e-11,0.0,-482.07757563826885,482.07757563826885,1.3391043767729691,0.1658456703929549,0.14591475906036466,0.19539509249350753,0.2220846630920531,0.25370486008041954,0.013139064861992417,0.006538090878688651,0.014675886950560626,-0.545091963185122,0.81438280641565,-0.19913662718234357,0.01059545708079937,-0.02788567338551453,-0.11082681636498365,0.9901719024102448,0.05247214452411255,0.0,2.1534340417998847,0.43951122648470053,0.057846298040599826,good,,True,True,main: helix_rms/fit_radius <= 0.10,486.6860900776013,0.13420816295802396,0.2485326208769646,0.006365150028592356,486.68609,0.134208,0.09927318859678114,0.248533,0.006365,7.76013280301413e-08,1.6295802396371073e-07,-3.791230354099895e-07,1.5002859235589e-07,-4.608514361731125,0.06657248179617375,0.0051718600804195325,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,6,477.5992020666442,489.8092447205645,3.0483475462505982,0.15659753041541818,0.17380722708105964,0.0043737877502432665,0.20068042046326615,0.23864702622175768,0.009703408587933681,0.20926489905737922,0.23354490417700635,0.006191411121756873,0.2494384116712985,0.2586885355744126,0.002374256290116906,0.00600152793999603,0.014112132248590382,0.002268407886763914
310_ormiscus_saltator_trochanter_mirrored_aligned,310_ormiscus_saltator_trochanter_mirrored_aligned.csv,7,mm,True,`ftol` termination condition is satisfied.,4,7,1.350781634619716,1,0.0,0.0,0.0,-108.4834556249192,108.4834556249192,0.3013429322914422,0.05996924736101935,0.0600003564657538,0.018080683355922045,0.018071308847080404,0.2221826968115822,0.0012064971731707366,0.00031068172185322394,0.0012458565572178366,-0.5817736562017629,0.8098554535608157,-0.07532301963834653,0.029121611769090186,-0.051712616089129984,-0.23118317445164197,0.9973483375636206,0.005865284784850184,0.0,0.4194988146736188,0.36110938743172494,0.00560735185546137,limited_identifiability,very_few_points|angular_coverage_below_180_deg,True,True,main: helix_rms/fit_radius <= 0.10,15.519048213409015,0.016758636712867193,1.3358509697232932,4.584845172793337e-05,15.519048,0.016759,0.38876353755720067,1.335851,4.6e-05,2.1340901490418673e-07,-3.6328713280686653e-07,-3.027670669730753e-08,-1.515482720666284e-07,92.9644076249192,-0.32879429019618134,-1.1136683031884176,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,3,106.65697196736149,110.44302267139284,0.9687515111828218,0.011516391683340016,0.0993800288147592,0.025072605738866566,0.003523725520168915,0.030559963516584552,0.007616380960568922,0.003416767047847229,0.030439429269920156,0.007626393109810239,0.21860491526322132,0.22610742122211988,0.001920047682734312,0.0005110681695837278,0.0011367060670964331,0.00016555502632893562
311_neochetina_trochanter_aligned,311_neochetina_trochanter_aligned.csv,40,mm,True,`ftol` termination condition is satisfied.,4,7,1.0000000000000009,2,3.4054323805321474e-09,1.093894419490482e-11,0.0,-470.23890963911583,470.23890963911583,1.3062191934419884,0.19064547472374802,0.18234683690983572,0.2381849382350634,0.2490247782270191,0.2389108744658549,0.004267623684365951,0.007185240471503082,0.008357050469195871,-0.5064244538323834,0.8433829140164423,-0.17955370479526903,0.006203951298809032,-0.04021519874202591,-0.0788950162310798,0.9901867032552076,0.018058793764970143,0.0,1.979549155661728,0.44134526301418536,0.03497978268205727,good,,True,True,main: helix_rms/fit_radius <= 0.10,471.9730596849708,0.22029655019915087,0.23798152422103264,0.0036115059233767757,471.97306,0.220297,0.1680327262746734,0.237982,0.003612,-3.150291831843788e-07,-4.498008491227168e-07,-4.757789673626167e-07,-4.940766232244473e-07,-1.7341503608841435,0.022612748449074627,0.0009288744658549064,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,6,468.6547636971773,472.535682973164,1.1214240905232178,0.17958143329453072,0.2028009894106199,0.00569073743212682,0.229615233743385,0.26677173231599693,0.009595040394002602,0.23426313588463804,0.2651987183063551,0.007488300727171323,0.2379824587902708,0.23986449614745822,0.000448231861616111,0.003892650034426158,0.008818684765950692,0.0011941797662962663
312_metapocyrtus_adspersus_trochanter_aligned,312_metapocyrtus_adspersus_trochanter_aligned.csv,37,mm,True,`ftol` termination condition is satisfied.,4,9,1.0000000000000002,2,3.2106413527799305e-08,2.7315538719818733e-11,0.0,-464.70783248919906,464.70783248919906,1.2908550902477751,0.15751036961403955,0.16118455882940763,0.2080659082342828,0.20332306238309145,0.2356009458911999,0.007899661633470133,0.008203571662195762,0.011388733113920146,-0.4842491911425425,0.8568442695915516,-0.1769763219922765,0.026927393165123957,-0.03986344701460219,-0.06410991308613699,0.9822882663171532,0.033609062475449404,0.0,1.915849943728147,0.4190222885611286,0.04833908060445327,good,,True,True,main: helix_rms/fit_radius <= 0.10,466.58008954552326,0.19370996523008271,0.23202977068799321,0.004283678262358881,466.58009,0.19371,0.14946115681875752,0.23203,0.004284,-4.544767193692678e-07,-3.47699172786875e-08,-2.2931200677200891e-07,-3.2173764111850106e-07,-1.872257510800921,0.008049212795282035,0.0035709458911999115,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,6,459.8037496633352,469.2765326950326,2.3640391293685052,0.1448209094231469,0.172725412945231,0.006463178003939005,0.18259536395218995,0.22273925183787377,0.011082069959101016,0.1876646963174837,0.2221831708904347,0.008386759509838216,0.23284462005305903,0.24022421366783467,0.0017903307916165886,0.0055240899341384665,0.010554306680538049,0.0013065198245839395
313_sitona_hispidulus_trochanter_aligned,313_sitona_hispidulus_trochanter_aligned.csv,37,mm,True,`ftol` termination condition is satisfied.,4,8,1.000000000000002,2,7.952371561259497e-08,3.02187441736379e-11,0.0,-473.3443102065275,473.3443102065275,1.314845306129243,0.17266102073703007,0.16701782870746398,0.21960260811590696,0.2270225326675679,0.2480203126878875,0.011885567344550941,0.0043381619122629615,0.012652523854111685,-0.5182716252229427,0.8353827295107501,-0.18311258210166415,0.00814615225452641,-0.033370469456126775,-0.09317728647443334,0.9957356345802577,0.04845197739336749,0.0,2.0550490540357527,0.4647864331254363,0.05101406298940447,good,,True,True,main: helix_rms/fit_radius <= 0.10,475.26588706310014,0.19452279887481774,0.24419056711282658,0.006306158860984433,475.265887,0.194523,0.1473454794789427,0.244191,0.006306,6.310011713139829e-08,-2.0112518225867682e-07,-4.3288717341272154e-07,1.5886098443315677e-07,-1.921576793472525,0.025315541258087382,0.0038293126878874983,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,6,466.78770877888314,479.5988690523772,3.0432455522130164,0.16765597176443633,0.17907622093722375,0.0028593086661855296,0.2182149258591012,0.23900823266561458,0.0055187501645246545,0.21954798853759838,0.2350713118616454,0.0038846484916988324,0.24267548934767902,0.25463155744307286,0.003137051051876667,0.005115519482885325,0.010457877884923418,0.001470241540631068
315_trochanter_aligned,315_trochanter_aligned.csv,40,mm,True,`ftol` termination condition is satisfied.,4,8,1.0000000000000002,2,9.078854645849788e-08,1.931050319647909e-10,0.0,-445.60680042682463,445.60680042682463,1.2377966678522907,0.17867463281953846,0.18719953833394923,0.23171496477324952,0.22116286513375624,0.29015378305141193,0.022641617232636115,0.008226298676079062,0.02408972438234329,-0.5922704498782139,0.7842652478415132,-0.18478023495262733,-0.0025253479260382364,-0.0585629066305943,-0.15660952487375251,0.9850204777009381,0.07833431575554563,0.0,2.2614239398659284,0.4220495892427531,0.08302398862080274,good,,True,True,main: helix_rms/fit_radius <= 0.10,456.62013989862305,0.12168167926297027,0.27274044813755444,0.012705636330388037,456.62014,0.121682,0.09593427044194766,0.27274,0.012706,-1.0137694061995717e-07,-3.20737029727014e-07,4.4813755445405334e-07,-3.636696119628524e-07,-11.013339573175358,0.0827403623775908,0.017413783051411946,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,6,439.2509953376202,456.91294400979825,4.419513526377516,0.16860890290550073,0.18898759252618244,0.005675721491928322,0.20015913460576903,0.24118066270481212,0.010452034885772519,0.2076565224172301,0.23501793283657466,0.007175545812334337,0.28431867217970674,0.2982988690575532,0.003601582343853554,0.008518570591355546,0.023814012297386652,0.004335781898275213
316_hypera_postica_trochanter_aligned,316_hypera_postica_trochanter_aligned.csv,40,mm,True,`ftol` termination condition is satisfied.,4,9,1.000000000000001,2,3.959463583669276e-07,4.4916320662835574e-11,1.2074182697257333e-06,-478.26853276881195,478.26853276881195,1.3285237021355887,0.16497825891591902,0.1686204191696405,0.22401622353090558,0.21917752730686044,0.24750312619552833,0.0178650289881024,0.004407313242196784,0.018400643215947175,-0.5574597121595574,0.8111191558213275,-0.1769869610414289,0.03248702195120915,-0.03262167394303142,-0.08887174434124227,0.9949990375055351,0.07194882010282513,0.0,2.053704827859427,0.4553264153355411,0.07434509413594478,good,,True,True,main: helix_rms/fit_radius <= 0.10,483.1986633808393,0.17029613648620837,0.23671652056608333,0.007946573589683112,483.198663,0.170296,0.12687651000391945,0.236717,0.007947,3.808393103099661e-07,1.3648620836304026e-07,-4.794339166780404e-07,-4.2641031688765707e-07,-4.930130231188059,0.03810174891199958,0.010786126195528323,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,6,468.00431104825674,487.2890500929835,4.6436664059510315,0.1586950157226524,0.17210086130377464,0.0034361627797690197,0.20717756009981975,0.23120259320936237,0.006160615636339881,0.2100253342318083,0.22835903278230998,0.004738698553070068,0.24064273625376925,0.25652534212956324,0.003930299037237025,0.005666148762166786,0.01690259565530978,0.0030070291828055954
317_brentus_trochanter_mirrored_aligned,317_brentus_trochanter_mirrored_aligned.csv,34,mm,True,`ftol` termination condition is satisfied.,4,9,1.0000000000000009,2,1.8970126802742016e-08,6.484077164081725e-11,0.0,-479.5078054081772,479.5078054081772,1.3319661261338256,0.13623813086212538,0.13829634128517962,0.18420604196010215,0.18146457539613833,0.22716260194790966,0.00966259186384622,0.005286740164962434,0.01101432263460147,-0.6067000691800178,0.7814365116995743,-0.14584925176278013,-0.016833593161774883,-0.017659493615454422,-0.140374165931358,0.990876374709501,0.04229719001112098,0.0,1.8958024051072642,0.40185342486577874,0.048486513801805936,good,,True,True,main: helix_rms/fit_radius <= 0.10,482.8038144994407,0.13119184034936132,0.22254008446843754,0.0050542772233606315,482.803814,0.131192,0.09782259093752728,0.22254,0.005054,4.994407163394499e-07,-1.5965063868139673e-07,8.446843755005595e-08,2.7722336063112224e-07,-3.2960085918227833,0.038415539924598105,0.004622601947909671,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,6,477.1428784965172,486.5765085627365,2.531381638968117,0.12931929062506364,0.14399343746679893,0.0038602200630011097,0.16788076488679451,0.19394433816914244,0.006934771479459781,0.17182529399077498,0.19372469460225955,0.005480338271646328,0.2251039837263481,0.23074847254868622,0.001416553184403032,0.0035097303189501076,0.010948774326452793,0.002269202792966685
318_car_pini_trochanter_mirrored_aligned,318_car_pini_trochanter_mirrored_aligned.csv,25,mm,True,`ftol` termination condition is satisfied.,4,16,1.0000000000000022,3,7.772925414428755e-07,8.39196154234223e-09,0.0,-329.9813627979129,329.9813627979129,0.9166148966608691,0.20087392437046298,0.22280686241644274,0.20422808916918014,0.18412403142869516,0.2866667495729368,0.011948178676281515,0.008121071431352885,0.014446825771548724,-0.6158730512540391,0.7203855055354345,-0.3189750901771113,-0.013614247754626236,-0.008334351870696819,-0.10456800795176606,0.9810105765650527,0.04158470372131897,0.0,1.6590754907860628,0.2507906415923148,0.050395889279349466,good,,True,True,main: helix_rms/fit_radius <= 0.10,340.82712066437455,0.23401856202042134,0.27154881798410746,0.004245510156949424,340.827121,0.234019,0.2471834980526682,0.271549,0.004246,-3.3562542967047193e-07,-4.379795786602081e-07,-1.8201589252475614e-07,-4.898430505757487e-07,-10.845758202087097,-0.04630957368220523,0.015117749572936823,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,5,325.8782301907814,332.28931151888503,1.6310990540288453,0.17825641478321558,0.22972172339961916,0.014169481304289995,0.1597885317678297,0.21007104072300473,0.013921653303645904,0.16338086915960953,0.21018407364131603,0.012846202643894578,0.2828316446749014,0.2904915295374087,0.0019950251637476236,0.005713511438862373,0.01410035081119142,0.0023807879626440913
a_fallax_trochanter_aligned,a_fallax_trochanter_aligned.csv,37,mm,True,`ftol` termination condition is satisfied.,4,9,1.000000000000001,2,2.167894308513496e-09,1.3058082393158088e-11,0.0,-434.89752513620476,434.89752513620476,1.2080486809339022,0.18782236456299234,0.16840884997898325,0.20344608907470613,0.22689855976020937,0.2467275942385025,0.005677920297377238,0.005366285812199401,0.007812541348471772,-0.5356548756193514,0.8192877151036125,-0.20455193498356142,-0.010092607441069379,-0.04732859553826147,-0.07527288711659763,0.9939260889472731,0.023292476327017763,0.0,1.8905233045402996,0.34891566409151514,0.031664643643060354,good,,True,True,main: helix_rms/fit_radius <= 0.10,437.4283385081301,0.18453067977132342,0.24504382572850886,0.005107594251756323,437.428339,0.184531,0.15186752680877405,0.245044,0.005108,-4.918699119116354e-07,-3.2022867657577336e-07,-1.7427149115456508e-07,-4.0574824367641676e-07,-2.530813863795231,0.03595483775421829,0.0016835942385024782,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,6,433.0701185508306,439.38591470840635,1.3703501513100933,0.18087168145659624,0.19400177296551344,0.003539827699354162,0.20797365923502545,0.2401144706667644,0.0072466465493709635,0.21825809444457908,0.23492190377189304,0.004384567556124512,0.24563744487684128,0.24812079869349712,0.000605164420518876,0.0033398126421681183,0.008318548236275267,0.0014688945049622418
a_frumentarium_trochanter_aligned,a_frumentarium_trochanter_aligned.csv,7,mm,True,`ftol` termination condition is satisfied.,4,8,1.1457283486400955,1,0.0,0.0,0.0,133.37897849640703,133.37897849640703,0.3704971624900195,0.018735705615432655,0.018799941270601205,0.006965324895736758,0.006941525767766124,0.12398367990940878,0.003652727578269075,0.00014551041497137137,0.0036556247129475266,0.8147583527115086,-0.507491253181218,-0.2803951758347241,-0.004283440654362258,0.30913476360384085,-0.3555811789557043,0.9960720878102537,0.03179523352021513,0.0,0.2875496820050671,0.23062673155581592,0.029484725051059816,limited_identifiability,very_few_points|angular_coverage_below_180_deg,True,True,main: helix_rms/fit_radius <= 0.10,5.864729576135822,0.08945250583619065,2.077564496346357,0.00013581905003637936,5.86473,0.089453,5.490974009033664,2.077564,0.000136,-4.2386417753448313e-07,-4.941638093586276e-07,4.963463569040982e-07,-1.8094996362064e-07,127.51424849640703,-5.472238303418232,-1.9535803200905915,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,3,122.57674814897145,141.19571050369873,4.51056977117903,0.009822855168182659,0.027726358728006256,0.004959224018046514,0.0037044987864891625,0.010138222048940463,0.0017388239978232203,0.0037442379320347906,0.0100483531745512,0.0017307692490645473,0.11833104165138737,0.13053087570419153,0.003355857110793651,0.0006025655726314482,0.003403963223400336,0.000697782687708499
a_haematodes_trochanter_aligned,a_haematodes_trochanter_aligned.csv,16,mm,True,`ftol` termination condition is satisfied.,4,7,36.77410010413053,1,0.0,0.0,0.0,-199.52013000677272,199.52013000677272,0.5542225833521465,0.03362567048943233,0.026665047940807696,0.014778371754963274,0.01863610596560122,0.14088820036294414,0.002239024926590738,0.0017629765536617526,0.0028497927908280856,0.7072113261963644,-0.641425632773979,-0.2973639146232783,-0.0469476004046189,0.31834762800379307,-0.37606737678109486,0.9100169384125665,0.01637928116327204,0.0,0.4920653968019055,0.27829965270573387,0.020227334748308894,caution,few_points,True,True,main: helix_rms/fit_radius <= 0.10,3.3349128465695164,0.275627287843554,0.6584966005181909,0.0009155806830332155,3.334913,0.275627,29.753615761490636,0.658497,0.000916,-1.5343048342941756e-07,2.878435539921398e-07,-3.994818090768959e-07,-4.1931696678450866e-07,196.18521700677272,-29.719990091001204,-0.5176087996370559,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,4,196.84533546782077,201.72662922259715,1.2957638003957856,0.0015773004695527565,0.06400464037351367,0.016355857888737203,0.0015680773565046385,0.03482447233534365,0.008879182937856733,0.0008732386204824129,0.03573167435222297,0.009111313981607555,0.13916647638094118,0.14237717157366686,0.00082647115513101,0.0011530337972438147,0.0029342447270421066,0.00047647547164580875
a_validum_trochanter_aligned,a_validum_trochanter_aligned.csv,13,mm,True,`ftol` termination condition is satisfied.,4,9,1.0000000000001747,2,2.3699377322827786e-06,5.61131035525797e-08,4.26886823125797e-06,181.65501168945332,181.65501168945332,0.5045972546929259,0.14793587029520758,0.1463457353674526,0.07384565630243402,0.0746480340215705,0.16397043484991983,0.0032446114386380427,0.001289046299177579,0.0034912954256499265,0.7634498891925564,-0.6253028020519563,-0.1616807732473014,-0.008886433339304035,0.212594429937844,-0.384846127144558,0.9971285990995622,0.020549245387812047,0.0,0.5245939112912148,0.3321824821198734,0.02129222520416847,caution,few_points,True,True,main: helix_rms/fit_radius <= 0.10,23.640266142332457,0.13350584597605952,0.7424390448760032,0.00036133355018830787,23.640266,0.133506,2.0330634181527403,0.742439,0.000361,1.4233245693162644e-07,-1.5402394049068846e-07,4.487600324676322e-08,3.335501883078751e-07,158.01474568945332,-1.8851275478575327,-0.5784685651500802,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,4,177.3731906873416,186.13697106338634,2.3797601757963043,0.1018883237849988,0.18532715860344917,0.02173780923283193,0.050212249795147344,0.09514397471854232,0.01139332388313116,0.050742150371457954,0.0955493583160302,0.011622592965971469,0.159984150289372,0.16789653841551652,0.0021222722671625414,0.0012847606452823658,0.003212920140325232,0.0005010623514939018
adexius_scrobipennis_trochanter_aligned,adexius_scrobipennis_trochanter_aligned.csv,46,mm,True,`ftol` termination condition is satisfied.,4,8,1.0000000000000004,2,1.6767671695561148e-08,5.316944107214283e-11,0.0,-448.5634013721223,448.5634013721223,1.2460094482558952,0.1968214604256346,0.19435360385458822,0.2421664267054003,0.2452413993098645,0.25891748876311943,0.008980613157838168,0.009467570714035825,0.013049379598893003,-0.5468452848343016,0.8176329974719561,-0.18010140449068088,0.009703264053416202,-0.058368653885197394,-0.06372840678666211,0.9818235322975807,0.03473233380377234,0.0,2.036820994042344,0.42225549350379843,0.05039976117963869,good,,True,True,main: helix_rms/fit_radius <= 0.10,450.993870262469,0.22082810457996618,0.25516598853940886,0.0059553583932542105,450.99387,0.220828,0.17627308326829363,0.255166,0.005955,2.624689727781515e-07,1.0457996618695731e-07,-1.1460591142764542e-08,3.583932542102278e-07,-2.4304686278777012,0.020548377157340952,0.003751488763119426,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,7,445.4618519457485,453.3166549935152,1.9567015549051483,0.18416394877343362,0.21346101653404095,0.007627988602335,0.2217590700963644,0.2701205429302731,0.011676571784061132,0.22881986012590808,0.26644305281830005,0.009854752727365291,0.2561451185535915,0.26198692297434556,0.0013633842927664136,0.006772708538274528,0.013363522461334602,0.0017345727252817225
archarius_pyrrhoceras_trochanter_aligned,archarius_pyrrhoceras_trochanter_aligned.csv,37,mm,True,`ftol` termination condition is satisfied.,4,8,1.000000000000002,2,1.2906343727081548e-07,3.121838898501039e-10,0.0,-459.3784300875856,459.3784300875856,1.2760511946877378,0.18328133815876554,0.15147772055671554,0.1932933262849722,0.23387637052146004,0.250572010789712,0.013512507370163074,0.007039822417440922,0.015236369485471779,-0.5681235810844792,0.8054913753607275,-0.1685800724736794,0.01453854377915266,-0.0405522050106468,-0.146422384960903,0.9898553232242832,0.05408521197997042,0.0,2.002461465478304,0.39729978308279057,0.06080635038786764,good,,True,True,main: helix_rms/fit_radius <= 0.10,464.15123782700687,0.13493629260397869,0.24176161961205886,0.004310311982497518,464.151238,0.134936,0.10465761162097774,0.241762,0.00431,-1.7299311139140627e-07,2.926039786854684e-07,-3.8038794114569896e-07,3.119824975184732e-07,-4.7728079124143505,0.0786237265377878,0.00881001078971197,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,6,453.84641242090896,468.1672342431103,3.471268317680835,0.17622581052581845,0.1891981085751493,0.003449480632552861,0.21441237139952113,0.25454016582130146,0.009641965433178771,0.22450024254279582,0.24316937739869635,0.004802979597707499,0.2452052327422793,0.25591381280485975,0.002673609073045987,0.005719446546098449,0.014936661431299727,0.002708550412837608
b_porcatus_trochanter_aligned,b_porcatus_trochanter_aligned.csv,37,mm,True,`ftol` termination condition is satisfied.,4,9,1.000000000000001,2,1.5284962273653946e-07,3.2624788981472364e-10,0.0,-494.8633537494668,494.8633537494668,1.3746204270818523,0.20661264024664677,0.21048926766747938,0.28934284701721685,0.2840139557763547,0.28885746979995697,0.0194429530996762,0.008505750659612864,0.021222069162070714,-0.5527697704733957,0.8052950806429314,-0.21434881371979667,-0.0060595934260313025,-0.03468311910123058,-0.13800643995494746,0.9907395910107707,0.0671083749236586,0.0,2.4708472911345165,0.6045702759741968,0.0734689990075994,good,,True,True,main: helix_rms/fit_radius <= 0.10,493.94795193484646,0.28509505928117046,0.2805546045629354,0.00982779110940355,493.947952,0.285095,0.2077834305910838,0.280555,0.009828,-6.515352879432612e-08,5.9281170472491596e-08,-3.954370645931071e-07,-2.0889059645055885e-07,0.9154017494668096,-0.0011707903444370393,0.008302469799956969,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,6,486.91110813912536,503.4725063690524,4.631346185440776,0.19589796468220172,0.21826118019005544,0.00558535739743973,0.2555368681640036,0.308628340672815,0.013450431221970125,0.2675078533013854,0.30072389754882745,0.008720612395151596,0.27873871945536594,0.3004675352396336,0.0048764390209329305,0.00597132270480522,0.019745379151581845,0.0038046928996013536
barypeithes_araneiformis_trochanter_aligned,barypeithes_araneiformis_trochanter_aligned.csv,25,mm,True,`ftol` termination condition is satisfied.,4,13,1.0000000000000009,2,2.8193028356326977e-08,2.1458756993553152e-10,0.0,-358.5562702375606,358.5562702375606,0.9959896395487795,0.19354601251780726,0.19512242233416086,0.1943399110884856,0.19276982324371442,0.24862485445605698,0.009985224549645146,0.007589107027046561,0.01254189996670377,-0.545022353900047,0.8270285315305383,-0.13774774692782962,0.03855825411010587,-0.04391052931710926,-0.10491043458652174,0.983633854842023,0.04021724566804388,0.0,1.558597834859016,0.1944625645518039,0.05044507715909183,good,,True,True,main: helix_rms/fit_radius <= 0.10,369.7881383993636,0.18996859155386966,0.23495527236546238,0.00591129753453101,369.788138,0.189969,0.18494059969008525,0.234955,0.005911,3.993636141785828e-07,-4.084461303344167e-07,2.7236546237818793e-07,2.9753453101039745e-07,-11.231867762439379,0.008605412827722009,0.013669854456056979,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,5,355.7666288184595,361.79977112241255,1.566089311591214,0.16407739944222932,0.2124161435507183,0.012168023748047376,0.17099363205330942,0.21179684641501373,0.010815370251769513,0.16296437377665887,0.2120177452492985,0.012320490858070621,0.2459215803852499,0.25211906435168907,0.001679011362136627,0.0047250258274493025,0.012276068445600741,0.0021409685735482094
brachysomus_hirtus_trochanter_aligned,brachysomus_hirtus_trochanter_aligned.csv,34,mm,True,`ftol` termination condition is satisfied.,4,10,1.0000000000000002,3,4.472667569643818e-08,1.5931747587849543e-10,0.0,-416.12747695175347,416.12747695175347,1.1559096581993151,0.18912997634744846,0.1825049711097856,0.21095925877518817,0.21861716631502373,0.2589780146798958,0.00879784261209524,0.0032672125342073015,0.009384919412061042,-0.5139779625860176,0.8261428617394609,-0.2308996015000032,0.016427731142939488,-0.07596532113115914,-0.09959053003644004,0.9977783392897762,0.03369036837212103,0.0,1.88500452280156,0.30885596367519796,0.036238286186806516,good,,True,True,main: helix_rms/fit_radius <= 0.10,422.3906836430225,0.17339109605933586,0.25163944177143577,0.004872745304118533,422.390684,0.173391,0.14777967972418632,0.251639,0.004873,-3.5697752309715725e-07,9.605933587453208e-08,4.4177143576629163e-07,-2.546958814669126e-07,-6.2632070482465565,0.041350296623262145,0.007339014679895783,conditional moving-block residual bootstrap; excludes manual tracing repeatability,200,200,6,412.8107840780552,419.70218291906286,1.6495991654498374,0.18429180919487007,0.19324453244961115,0.0022943408507223105,0.21140105450500057,0.22753672320244597,0.004288165084534587,0.21333265008288071,0.22319853539092938,0.0027653239030537026,0.25572112354968274,0.26331249780097427,0.0019388082073410803,0.003917206253442246,0.008799187733932266,0.0012299096989964748
