term,estimate,std_error,statistic,p_value,response,predictor,n_taxa,lambda,predictor_type,fdr_p_value
axial_span,-0.4726030912215560,0.203700950246091,-2.320082899223615,0.0387613845505988,PC1,axial_span,14,1,continuous,0.177403778122431
axial_span,0.0703430400054208,0.213875788955765,0.328896694426547,0.7479026963351788,PC2,axial_span,14,1,continuous,0.831002995927976
