specimen,bbox_diag_units,bbox_diag_um,mean_3d_thickness_vox,median_3d_thickness_vox,p10_3d_thickness_vox,p25_3d_thickness_vox,p75_3d_thickness_vox,p90_3d_thickness_vox,max_3d_thickness_vox,mean_3d_thickness_um,median_3d_thickness_um,p10_3d_thickness_um,p25_3d_thickness_um,p75_3d_thickness_um,p90_3d_thickness_um,max_3d_thickness_um,voxel_size_um,analysis_scale,effective_analysis_voxel_size_um,foreground_voxels_retained,connected_components_6n,fraction_removed_outside_largest_component,original_stack_shape_zyx,analysis_crop_start_zyx,analysis_crop_stop_zyx,analysis_crop_shape_zyx,obj_file,tif_file,thickness_definition,analysis_domain,runtime_seconds,family,Coxal wall hole,opening,opening_factor,log_size,log_median_thickness,log_p10_thickness,relative_thickness
Phaenomerus_foveipennis,414.695068695059,505.927983807972,17.2563610076904,17.7966575622559,6.26314163208008,11.1726450920105,22.3224668502808,28.0280347824097,32.5508155822754,21.0527610778809,21.7119222259521,7.64103279113769,13.6306270122528,27.2334095573425,34.1942024345398,39.7119941711426,1.22,0.75,1.62666666666667,654394,1,0,673x565x488,159x122x74,360x409x306,151x215x174,Phaenomerus_foveipennis.obj,Phaenomerus_foveipennis.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,5.91304159164429,Curculionidae,FALSE,FALSE,Absent,2.70408870170007,1.33669827463676,0.883152063441895,1.08454400088454
Phyllobius,565.915187991982,690.416529350218,16.0027046203613,17.1255207061768,8.78235912322998,12.8192644119263,19.5317497253418,21.1447429656982,27.1947708129883,19.5233001708984,20.8931352615356,10.7144781303406,15.63950258255,23.828734664917,25.7965864181519,33.177619934082,1.22,0.75,1.62666666666667,1341093,3,1.49131866122865e-06,636x761x600,317x66x206,585x478x500,201x309x220,Phyllobius.obj,Phyllobius.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,13.018691778183,Curculionidae,FALSE,FALSE,Absent,2.83911118033122,1.32000361588338,1.02997102272896,0.812731004999717
Polydrusus_marginatus,569.21964126337,694.447962341312,20.3634777069092,22.110315322876,9.22718954086304,15.277813911438,26.2451205253601,28.2803354263306,31.6649112701416,24.8434429168701,26.9745846939087,11.2571712398529,18.6389329719543,32.0190470409393,34.5020092201233,38.6311912536621,1.22,0.75,1.62666666666667,1610916,1,0,640x615x862,187x140x258,472x437x661,214x223x302,Polydrusus_marginatus.obj,Polydrusus_marginatus.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,14.4583609104156,Curculionidae,TRUE,TRUE,Present,2.84163970793578,1.43095476692187,1.05142927246352,1.04439347820386
Protapion,353.646716371013,431.448993972636,14.7348403930664,14.3604393005371,10.6280794143677,13.1879987716675,15.8118653297424,18.6269397735596,26.7996673583984,17.976505279541,17.5197359466553,12.9662568855286,16.0893585014343,19.2904757022858,22.7248665237427,32.6955947875977,1.22,0.75,1.62666666666667,519079,1,0,406x434x420,158x88x78,322x357x253,123x202x131,Protapion.obj,Protapion.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,3.07835674285889,Brentidae,FALSE,FALSE,Absent,2.63492946066406,1.24352755629697,1.11281462152898,0.994729224555614
Proterhinus,220.501700673714,269.012074821931,10.9723854064941,10.2996587753296,5.96284818649292,7.81044244766235,13.5334010124207,16.9192329406738,20.3087291717529,13.3863105773926,12.5655837059021,7.27467478752136,9.52873978614807,16.5107492351532,20.6414641876221,24.7766494750977,1.22,0.75,1.62666666666667,101403,1,0,363x344x455,163x182x161,268x280x337,79x74x132,Proterhinus.obj,Proterhinus.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,0.715318918228149,Belidae,TRUE,TRUE,Present,2.42977177409476,1.09918266756961,0.861813583067996,1.04322772225447
Rhinusa_tetra,598.816332442595,730.555925579965,14.6897630691528,15.1401710510254,9.58391380310059,13.0100564956665,16.5991582870483,17.997553062439,27.5842132568359,17.9215106964111,18.471008682251,11.6923748397827,15.8722689247131,20.250973110199,21.9570147361755,33.6527404785156,1.22,0.75,1.62666666666667,1456210,4,1.99143135158897e-05,458x634x474,109x72x81,397x506x390,216x326x232,Rhinusa_tetra.obj,Rhinusa_tetra.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,13.9835913181305,Curculionidae,FALSE,FALSE,Absent,2.86365346769139,1.26649061245022,1.0679027297302,0.686583196920812
Rynchites_cupreus,728.100954538586,888.283164537075,21.1485786437988,21.3333339691162,12.1233316421509,17.4767417907715,24.1399593353271,28.3613647460938,44.780948638916,25.8012657165527,26.0266674423218,14.7904646034241,21.3216249847412,29.4507503890991,34.6008649902344,54.6327590942383,1.22,0.75,1.62666666666667,2915829,3,1.37182067694308e-06,784x832x846,171x244x272,538x659x755,275x311x362,Rynchites_cupreus.obj,Rynchites_cupreus.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,36.7727980613708,Attelabidae,TRUE,TRUE,Present,2.94855143108573,1.41541856288196,1.16998181642652,0.826671981755539
Scobinoides_dentatus,158.461351754931,193.322849141016,5.57512712478638,5.88466787338257,4.03918170928955,4.77151250839233,6.23167943954468,7.08189392089844,8,6.80165529251099,7.17929480552673,4.92780168533325,5.82124526023865,7.60264891624451,8.63991058349609,9.76000022888184,1.22,0.75,1.62666666666667,29324,1,0,331x196x182,107x37x47,226x127x118,89x68x53,Scobinoides_dentatus.obj,Scobinoides_dentatus.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,0.340673923492432,Curculionidae,TRUE,TRUE,Present,2.28628318703121,0.856081787263277,0.692653221741906,0.77748794756472
Scolytus_carpini,630.80979700699,769.587952348528,17.1971092224121,17.1694068908691,8.96443004608154,14.1977186203003,20.7394618988037,25.0056034088135,30.8688983917236,20.9804744720459,20.9466764068604,10.9366046562195,17.3212167167664,25.3021435165405,30.5068361587524,37.6600570678711,1.22,0.75,1.62666666666667,1796677,6,4.45264473181162e-06,608x824x783,139x181x111,465x539x526,244x268x311,Scolytus_carpini.obj,Scolytus_carpini.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,20.1763529777527,Curculionidae,FALSE,FALSE,Absent,2.88625826034277,1.32111512359503,1.03888251322767,0.746681612362958
Sibinia_pellucens,605.128911885724,738.257272500583,18.4892749786377,20.119478225708,8.67912292480469,13.562751531601,23.2970194816589,25.4304904937744,29.4542942047119,22.5569152832031,24.5457634353638,10.5885299682617,16.5465568685532,28.4223637676239,31.0251984024048,35.9342384338379,1.22,0.75,1.62666666666667,1497062,3,1.33594822937511e-06,513x763x766,113x112x206,383x461x630,202x262x318,Sibinia_pellucens.obj,Sibinia_pellucens.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,15.2871568202972,Curculionidae,FALSE,FALSE,Absent,2.86820773385089,1.38997654430346,1.02483567011813,0.904723489822436
Sitona,558.910547404502,681.870867833492,20.6219310760498,22.5305423736572,9.75571651458741,15.8608622550964,25.4772472381592,28.2172092437744,32.5508155822754,25.1587562561035,27.4872616958618,11.9019741477966,19.3502519512177,31.0822416305542,34.4249952774048,39.7119941711426,1.22,0.75,1.62666666666667,1576315,3,5.70948612088618e-06,609x881x641,227x306x213,497x665x557,202x269x258,Sitona.obj,Sitona.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,14.4488394260406,Curculionidae,FALSE,FALSE,Absent,2.83370213609733,1.43913147721666,1.07561900260148,1.08000425985924
Sitona_hispidulus,563.088802943195,686.968339590698,26.1824779510498,28.5748338699341,12.6514466285706,20.9630093574524,32.8744516372681,35.3328231811523,38.7355690002441,31.9426231384277,34.8612973213196,15.4347648868561,25.5748714160919,40.106830997467,43.1060442810059,47.257396697998,1.22,0.75,1.62666666666667,2035928,6,2.94705034642462e-06,519x503x822,111x114x183,389x411x583,208x223x300,Sitona_hispidulus.obj,Sitona_hispidulus.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,15.0156819820404,Curculionidae,FALSE,FALSE,Absent,2.83693672212811,1.54234354482236,1.18850001839092,1.3615568774829
Strophosoma_capitatum,623.323351078716,760.454488316033,22.0094738006592,24.1218776702881,9.53122806549072,15.6645879745483,27.8740005493164,30.8579635620117,37.1423683166504,26.8515586853027,29.4286907577515,11.6280982398987,19.110797328949,34.006280670166,37.6467155456543,45.3136901855469,1.22,0.75,1.62666666666667,2167081,9,0.000206686969355441,731x870x821,178x450x160,498x870x588,240x315x321,Strophosoma_capitatum.obj,Strophosoma_capitatum.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,24.6951508522034,Curculionidae,FALSE,FALSE,Absent,2.88107322750847,1.46877094136119,1.06550869224748,1.05916072769354
Strophosoma_melanogrammum,642.424314608344,783.757663822179,25.8042831420898,28.7002563476562,9.44616203308106,17.6664047241211,33.9411277770996,36.4984565734863,41.4835968017578,31.4812259674072,35.0143127441406,11.5243176803589,21.5530137634277,41.4081758880615,44.5281170196533,50.6099891662598,1.22,0.75,1.62666666666667,2415657,1,0,663x685x771,121x176x196,438x504x658,238x246x346,Strophosoma_melanogrammum.obj,Strophosoma_melanogrammum.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,24.3422827720642,Curculionidae,FALSE,FALSE,Absent,2.89418180052383,1.54424560649847,1.06161522157343,1.2299646194027
Trigonopterus_plicicollis,509.003929257918,620.98479369466,34.7196426391602,35.0597076416016,13.9371385574341,23.9986724853516,45.2254371643066,55.5348777770996,58.6666679382324,42.3579635620117,42.7728433227539,17.0033090400696,29.2783804321289,55.1750333404541,67.7525508880615,71.5733337402344,1.22,0.75,1.62666666666667,1935985,7,4.13224634587817e-06,534x565x545,104x167x69,415x451x367,233x213x224,Trigonopterus_plicicollis.obj,Trigonopterus_plicicollis.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,15.2437353134155,Curculionidae,FALSE,FALSE,Absent,2.79308096556248,1.63116812092173,1.23053344831919,1.81190681587022
Trigonopterus_pseudonasutus,623.564752050659,760.748997501804,42.8055534362793,44.9654808044434,14.7249012947083,29.0317120552063,58.1262016296387,67.4956512451172,69.3845977783203,52.2227783203125,54.8578865814209,17.9643795795441,35.4186887073517,70.9139659881592,82.344694519043,84.6492080688477,1.22,0.75,1.62666666666667,3414490,8,3.22155418908121e-06,570x799x690,110x233x156,511x584x524,301x263x276,Trigonopterus_pseudonasutus.obj,Trigonopterus_pseudonasutus.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,33.6672375202179,Curculionidae,TRUE,TRUE,Present,2.88124138872692,1.73923907224943,1.25441222294155,1.97376179935942
Urodon_rufipes,326.755260095381,398.641417316365,12.2112007141113,13.207799911499,5.33333349227905,8.43952918052673,15.8135893344879,17.5433530807495,20.4830551147461,14.8976650238037,16.1135158920288,6.50666686058044,10.2962256002426,19.2925789880753,21.4028907585144,24.9893283843994,1.22,0.75,1.62666666666667,220676,1,0,570x497x521,269x74x106,461x295x266,144x166x120,Urodon_rufipes.obj,Urodon_rufipes.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,2.30330681800842,Anthribidae,FALSE,FALSE,Absent,2.60058241824182,1.20719031173581,0.813358571553994,0.974977891428174
Xylocleptes_bispinus,327.015290162402,398.958653998131,9.73309516906738,9.74440002441406,5.90975427627563,8.23514938354492,11.2569122314453,13.2216117858887,17.0749988555908,11.8743762969971,11.8881680297852,7.20990021705627,10.0468822479248,13.7334329223633,16.1303663787842,20.8314990997314,1.22,0.75,1.62666666666667,264103,3,7.57274568830013e-06,412x556x613,99x262x180,286x481x349,140x164x127,Xylocleptes_bispinus.obj,Xylocleptes_bispinus.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,2.3425018787384,Curculionidae,TRUE,TRUE,Present,2.60092788999532,1.07511493486643,0.857929254250397,0.718855350816359
Xylosandrus_germanus,476.3286680434,581.120975012949,9.74332141876221,9.08757400512695,5.94524717330933,7.9734263420105,11.002724647522,14.455219078064,20.9973545074463,11.8868522644043,11.0868402862549,7.25320155143738,9.72758013725281,13.4233240699768,17.635367275238,25.6167736053467,1.22,0.75,1.62666666666667,558475,1,0,431x450x580,84x46x134,279x268x516,146x166x286,Xylosandrus_germanus.obj,Xylosandrus_germanus.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,5.32763934135437,Curculionidae,TRUE,TRUE,Present,2.76426655117098,1.04480779125572,0.860529745772912,0.495395981994278
Zygops,494.474468501661,603.258851572026,17.2112998962402,16.300386428833,8,12.3969144821167,20.9716720581055,26.3545871734619,39.191837310791,20.9977855682373,19.8864714431763,9.76,15.1242356681824,25.5854399108887,32.1525963516235,47.8140411376953,1.22,0.75,1.62666666666667,993023,3,2.01404798472193e-06,475x474x428,79x126x73,345x362x427,200x177x266,Zygops.obj,Zygops.tif,diameter_of_largest_inscribed_sphere_containing_voxel,complete_3d_coxa_mask_after_foreground_crop,9.69331693649292,Curculionidae,FALSE,FALSE,Absent,2.78050370299804,1.29855773090205,0.989449817666692,0.862267511848617
