quality_set,tree_id,response,predictor,model_type,dropped_taxon,term,estimate,p_value,lambda,n_taxa,reason,source_path,variant_group,note,n_tips,is_rooted,is_ultrametric,tree_height,total_branch_length,rf_distance_vs_reference,fdr_p_value
main_dataset,ultrametric_with_caridae,PC5,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,-1.00473056765956e-04,2.94343322634805e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,2.94343322634805e-01
main_dataset,ultrametric_with_caridae,PC5,n_turns_abs,tree_variant,NA,n_turns_abs,-3.61703004357442e-02,2.94343322634806e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,2.94343322634806e-01
main_dataset,ultrametric_with_caridae,PC5,start_end_dist,tree_variant,NA,start_end_dist,-1.87152980271037e-02,9.06232197614004e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,9.06232197614004e-01
main_dataset,ultrametric_with_caridae,PC5,axial_span,tree_variant,NA,axial_span,-1.94258084403611e-01,1.60554419488106e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,2.23505957546674e-01
main_dataset,ultrametric_with_caridae,PC5,axial_pitch_360,tree_variant,NA,axial_pitch_360,-1.53814492920692e-01,3.34223478261969e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,4.45788981183297e-01
main_dataset,ultrametric_with_caridae,PC5,fit_radius,tree_variant,NA,fit_radius,2.02669001659855e-02,9.45521787097248e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,9.45521787097248e-01
main_dataset,ultrametric_with_caridae,PC1,centroid_size,tree_variant,NA,centroid_size,-5.10807734161506e-04,1.58636197360676e-01,1.000000000000000,15,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,3.67609725688491e-01
main_dataset,ultrametric_with_caridae,PC2,centroid_size,tree_variant,NA,centroid_size,-3.82299700203028e-04,2.31915717672863e-01,1.000000000000000,15,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,2.67595058853304e-01
main_dataset,ultrametric_with_caridae,PC3,centroid_size,tree_variant,NA,centroid_size,-2.88692192196022e-04,4.35250983214173e-01,0.000000000000000,15,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,6.43402515467955e-01
main_dataset,ultrametric_with_caridae,PC4,centroid_size,tree_variant,NA,centroid_size,-2.67474961646921e-04,4.36729176368102e-01,0.768259981741913,15,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,7.31549360025590e-01
main_dataset,ultrametric_with_caridae,PC5,centroid_size,tree_variant,NA,centroid_size,-2.77565127176383e-04,1.47887811802473e-01,0.000000000000000,15,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,1.47887811802473e-01
main_dataset,ultrametric_with_caridae,abs_winding_angle_deg,centroid_size,tree_variant,NA,centroid_size,7.13626945770170e-01,1.38945234283511e-01,0.633868230911340,14,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,2.29025088645026e-01
main_dataset,ultrametric_with_caridae,n_turns_abs,centroid_size,tree_variant,NA,centroid_size,1.98229698464886e-03,1.38945250245661e-01,0.633868273537060,14,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,2.29025088645026e-01
main_dataset,ultrametric_with_caridae,start_end_dist,centroid_size,tree_variant,NA,centroid_size,3.00272932671928e-04,3.79439002287201e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,5.69158503430801e-01
main_dataset,ultrametric_with_caridae,axial_span,centroid_size,tree_variant,NA,centroid_size,6.68040968758398e-04,5.94518708989673e-02,0.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,9.90864514982789e-02
main_dataset,ultrametric_with_caridae,axial_pitch_360,centroid_size,tree_variant,NA,centroid_size,6.66639831183693e-04,4.54020144819895e-02,0.858624368514578,14,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,7.85243986804377e-02
main_dataset,ultrametric_with_caridae,fit_radius,centroid_size,tree_variant,NA,centroid_size,-3.58247150523532e-06,9.75053653448348e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0,9.91539891225603e-01
main_dataset,historical_223_calibration,abs_winding_angle_deg,n_turns_abs,tree_variant,NA,NA,NA,NA,NA,NA,"No valid PGLS fit for lambda in [0, 1].",data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,NA
main_dataset,historical_223_calibration,abs_winding_angle_deg,start_end_dist,tree_variant,NA,start_end_dist,5.68075776473978e+02,3.65659521256205e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,6.09432535427008e-02
main_dataset,historical_223_calibration,abs_winding_angle_deg,axial_span,tree_variant,NA,axial_span,9.16208534579096e+02,1.81273977070484e-03,0.911078975377065,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.14074593297885e-03
main_dataset,historical_223_calibration,abs_winding_angle_deg,axial_pitch_360,tree_variant,NA,axial_pitch_360,5.42267128173367e+02,1.40775499831007e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,1.54535527917392e-01
main_dataset,historical_223_calibration,abs_winding_angle_deg,fit_radius,tree_variant,NA,fit_radius,1.16875885939931e+03,1.55345752668653e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,1.66610138650948e-01
main_dataset,historical_223_calibration,n_turns_abs,start_end_dist,tree_variant,NA,start_end_dist,1.57798826798327e+00,3.65659521256204e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,6.09432535427007e-02
main_dataset,historical_223_calibration,n_turns_abs,axial_span,tree_variant,NA,axial_span,2.54502370683400e+00,1.81273977248117e-03,0.911078975659899,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.14074593297885e-03
main_dataset,historical_223_calibration,n_turns_abs,axial_pitch_360,tree_variant,NA,axial_pitch_360,1.50629757825935e+00,1.40775499831007e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,1.54535527917392e-01
main_dataset,historical_223_calibration,n_turns_abs,fit_radius,tree_variant,NA,fit_radius,3.24655238722031e+00,1.55345752668653e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,1.66610138650948e-01
main_dataset,historical_223_calibration,start_end_dist,axial_span,tree_variant,NA,axial_span,3.95242133513769e-01,1.20167638238216e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,1.20167638238216e-01
main_dataset,historical_223_calibration,start_end_dist,axial_pitch_360,tree_variant,NA,axial_pitch_360,3.53474373641914e-01,2.26146542588670e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.26146542588670e-01
main_dataset,historical_223_calibration,start_end_dist,fit_radius,tree_variant,NA,fit_radius,3.32326237619997e-01,5.42510542183829e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,5.42510542183829e-01
main_dataset,historical_223_calibration,axial_span,axial_pitch_360,tree_variant,NA,axial_pitch_360,9.64405801467778e-01,4.52321188097173e-05,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,8.34061910189751e-05
main_dataset,historical_223_calibration,axial_span,fit_radius,tree_variant,NA,fit_radius,1.36268052790894e+00,1.06096113319980e-02,0.237975432318243,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,1.66682091063473e-02
main_dataset,historical_223_calibration,axial_pitch_360,fit_radius,tree_variant,NA,fit_radius,1.17364597462222e+00,1.30949969976269e-02,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,1.96424954964404e-02
main_dataset,historical_223_calibration,PC1,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,-5.51819146737930e-04,7.55194728229229e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,8.09137208817031e-02
main_dataset,historical_223_calibration,PC1,n_turns_abs,tree_variant,NA,n_turns_abs,-1.98654892825655e-01,7.55194728229228e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,8.09137208817030e-02
main_dataset,historical_223_calibration,PC1,start_end_dist,tree_variant,NA,start_end_dist,-2.94556159946777e-01,3.72253080537335e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,3.72430995769113e-01
main_dataset,historical_223_calibration,PC1,axial_span,tree_variant,NA,axial_span,-7.03304877079473e-01,5.30311532740951e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,6.05417052814707e-02
main_dataset,historical_223_calibration,PC1,axial_pitch_360,tree_variant,NA,axial_pitch_360,-5.63886564708325e-01,1.77304679799418e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.50928081100377e-01
main_dataset,historical_223_calibration,PC1,fit_radius,tree_variant,NA,fit_radius,-2.41246196064902e+00,2.77645815794327e-03,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,4.87996623676639e-03
main_dataset,historical_223_calibration,PC2,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,-5.98239299040145e-06,9.84394372448375e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,9.84394372448375e-01
main_dataset,historical_223_calibration,PC2,n_turns_abs,tree_variant,NA,n_turns_abs,-2.15366147654452e-03,9.84394372448375e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,9.84394372448375e-01
main_dataset,historical_223_calibration,PC2,start_end_dist,tree_variant,NA,start_end_dist,2.73387723261582e-02,9.29553342955931e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,9.50507841866303e-01
main_dataset,historical_223_calibration,PC2,axial_span,tree_variant,NA,axial_span,5.23213517159131e-02,8.85175122307590e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,9.64685569296379e-01
main_dataset,historical_223_calibration,PC2,axial_pitch_360,tree_variant,NA,axial_pitch_360,2.25028477775171e-02,9.55166460397617e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,9.74450361544908e-01
main_dataset,historical_223_calibration,PC2,fit_radius,tree_variant,NA,fit_radius,1.50487939381163e+00,7.02440701696384e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,1.53201040962214e-01
main_dataset,historical_223_calibration,PC3,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,5.12634446490029e-05,8.13327721703506e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,8.13327721703506e-01
main_dataset,historical_223_calibration,PC3,n_turns_abs,tree_variant,NA,n_turns_abs,1.84548400736411e-02,8.13327721703505e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,8.13327721703505e-01
main_dataset,historical_223_calibration,PC3,start_end_dist,tree_variant,NA,start_end_dist,1.94037704257456e-01,5.78975816720575e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,5.78975816720575e-01
main_dataset,historical_223_calibration,PC3,axial_span,tree_variant,NA,axial_span,6.00703925626966e-01,8.44817585274122e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,1.62588409154599e-01
main_dataset,historical_223_calibration,PC3,axial_pitch_360,tree_variant,NA,axial_pitch_360,-1.59966639497537e-01,6.55439578562797e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,6.55439578562797e-01
main_dataset,historical_223_calibration,PC3,fit_radius,tree_variant,NA,fit_radius,-3.97244007393194e-01,5.42193805305297e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,5.42193805305297e-01
main_dataset,historical_223_calibration,PC4,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,-2.80142659309842e-04,1.98253608880433e-01,0.930125847298147,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.86767730505135e-01
main_dataset,historical_223_calibration,PC4,n_turns_abs,tree_variant,NA,n_turns_abs,-1.00851357351854e-01,1.98253608881742e-01,0.930125847320133,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.86767730505135e-01
main_dataset,historical_223_calibration,PC4,start_end_dist,tree_variant,NA,start_end_dist,-3.42733564254041e-01,1.40487325018850e-01,0.835746464676234,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,1.65510230268828e-01
main_dataset,historical_223_calibration,PC4,axial_span,tree_variant,NA,axial_span,-5.22689200996753e-01,3.60224891242002e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,5.00901968974402e-02
main_dataset,historical_223_calibration,PC4,axial_pitch_360,tree_variant,NA,axial_pitch_360,-6.32251457623826e-01,1.88021181025047e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.90635764344261e-02
main_dataset,historical_223_calibration,PC4,fit_radius,tree_variant,NA,fit_radius,-8.46447811866093e-01,1.82589917892940e-01,0.962511460811950,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.43074010160132e-01
main_dataset,historical_223_calibration,PC5,abs_winding_angle_deg,tree_variant,NA,abs_winding_angle_deg,-1.00473056765956e-04,2.94343322634805e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.94343322634805e-01
main_dataset,historical_223_calibration,PC5,n_turns_abs,tree_variant,NA,n_turns_abs,-3.61703004357442e-02,2.94343322634806e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.94343322634806e-01
main_dataset,historical_223_calibration,PC5,start_end_dist,tree_variant,NA,start_end_dist,-1.87152980271037e-02,9.06232197614004e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,9.06232197614004e-01
main_dataset,historical_223_calibration,PC5,axial_span,tree_variant,NA,axial_span,-1.94258084403611e-01,1.60554419488106e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.23505957546674e-01
main_dataset,historical_223_calibration,PC5,axial_pitch_360,tree_variant,NA,axial_pitch_360,-1.53814492920692e-01,3.34223478261969e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,4.45788981183297e-01
main_dataset,historical_223_calibration,PC5,fit_radius,tree_variant,NA,fit_radius,2.02669001659855e-02,9.45521787097248e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,9.45521787097248e-01
main_dataset,historical_223_calibration,PC1,centroid_size,tree_variant,NA,centroid_size,-5.15854120616873e-04,2.95151532186905e-01,1.000000000000000,15,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,3.67609725688491e-01
main_dataset,historical_223_calibration,PC2,centroid_size,tree_variant,NA,centroid_size,-9.91311380220193e-04,1.79935878483258e-02,1.000000000000000,15,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,5.44706739068384e-02
main_dataset,historical_223_calibration,PC3,centroid_size,tree_variant,NA,centroid_size,-2.88692192196022e-04,4.35250983214173e-01,0.000000000000000,15,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,6.43402515467955e-01
main_dataset,historical_223_calibration,PC4,centroid_size,tree_variant,NA,centroid_size,-2.71944940619128e-04,4.23562450656114e-01,0.939690265777566,15,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,7.31549360025590e-01
main_dataset,historical_223_calibration,PC5,centroid_size,tree_variant,NA,centroid_size,-2.77565127176383e-04,1.47887811802473e-01,0.000000000000000,15,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,1.47887811802473e-01
main_dataset,historical_223_calibration,abs_winding_angle_deg,centroid_size,tree_variant,NA,centroid_size,5.73437477729080e-01,2.07821126032320e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.29025088645026e-01
main_dataset,historical_223_calibration,n_turns_abs,centroid_size,tree_variant,NA,centroid_size,1.59288188258078e-03,2.07821126032320e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,2.29025088645026e-01
main_dataset,historical_223_calibration,start_end_dist,centroid_size,tree_variant,NA,centroid_size,3.00272932671928e-04,3.79439002287201e-01,0.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,5.69158503430801e-01
main_dataset,historical_223_calibration,axial_span,centroid_size,tree_variant,NA,centroid_size,6.05073251052461e-04,1.07575564035937e-01,0.941731882525710,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,1.11653715106478e-01
main_dataset,historical_223_calibration,axial_pitch_360,centroid_size,tree_variant,NA,centroid_size,6.07981611386013e-04,7.00827766474853e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,7.85243986804377e-02
main_dataset,historical_223_calibration,fit_radius,centroid_size,tree_variant,NA,centroid_size,1.23793639846653e-05,9.38945058802461e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0,9.91539891225603e-01
main_dataset,fixed_195_calibration,abs_winding_angle_deg,n_turns_abs,tree_variant,NA,NA,NA,NA,NA,NA,"No valid PGLS fit for lambda in [0, 1].",data/phylogeny/P01_Trees/candidate_fixed_195.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,195.00000003000,1740.61792733599987,0,NA
main_dataset,fixed_195_calibration,abs_winding_angle_deg,start_end_dist,tree_variant,NA,start_end_dist,5.77410736406179e+02,2.91190051312413e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_fixed_195.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,195.00000003000,1740.61792733599987,0,6.09432535427008e-02
main_dataset,fixed_195_calibration,abs_winding_angle_deg,axial_span,tree_variant,NA,axial_span,9.13574423209716e+02,1.77082161074451e-03,0.908825677140670,14,NA,data/phylogeny/P01_Trees/candidate_fixed_195.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,195.00000003000,1740.61792733599987,0,2.14074593297885e-03
main_dataset,fixed_195_calibration,abs_winding_angle_deg,axial_pitch_360,tree_variant,NA,axial_pitch_360,5.43786259854038e+02,1.39421098784115e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_fixed_195.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,195.00000003000,1740.61792733599987,0,1.54535527917392e-01
main_dataset,fixed_195_calibration,abs_winding_angle_deg,fit_radius,tree_variant,NA,fit_radius,1.18086714677782e+03,1.46628081350772e-01,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_fixed_195.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,195.00000003000,1740.61792733599987,0,1.66610138650948e-01
main_dataset,fixed_195_calibration,n_turns_abs,start_end_dist,tree_variant,NA,start_end_dist,1.60391871223939e+00,2.91190051312412e-02,1.000000000000000,14,NA,data/phylogeny/P01_Trees/candidate_fixed_195.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,195.00000003000,1740.61792733599987,0,6.09432535427007e-02
main_dataset,fixed_195_calibration,n_turns_abs,axial_span,tree_variant,NA,axial_span,2.53770673117525e+00,1.77082161055270e-03,0.908825677109881,14,NA,data/phylogeny/P01_Trees/candidate_fixed_195.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,195.00000003000,1740.61792733599987,0,2.14074593297885e-03
