quality_set,tree_id,trait,model,logLik,AIC,AICc,converged,delta_AICc,akaike_weight,best_model,reason,source_path,variant_group,note,n_tips,is_rooted,is_ultrametric,tree_height,total_branch_length,rf_distance_vs_reference
main_dataset,with_caridae_calibrated,PC4,BM,20.8569576376915080,-37.713915275383016,-36.713915275383016,TRUE,0.0000000000000000,0.68392197684545275,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,PC4,OU,21.0947152650626855,-36.189430530125371,-34.007612348307191,TRUE,2.7063029270758250,0.17674223622566193,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,PC4,EB,20.8569096396628559,-35.713819279325712,-33.532001097507532,TRUE,3.1819141778754840,0.13933578692888540,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,PC5,BM,26.6113200773066367,-49.222640154613273,-48.222640154613273,TRUE,0.0000000000000000,0.62023793894109946,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,PC5,OU,27.3071268471306041,-48.614253694261208,-46.432435512443028,TRUE,1.7902046421702451,0.25340800450808576,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,PC5,EB,26.6112139302969304,-47.222427860593861,-45.040609678775681,TRUE,3.1820304758375926,0.12635405655081480,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,abs_winding_angle_deg,BM,-81.1996253751644446,166.399250750328889,167.490159841237983,TRUE,0.0000000000000000,0.64848526950009622,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,abs_winding_angle_deg,OU,-81.1996253751644304,168.399250750328861,170.799250750328866,TRUE,3.3090909090908838,0.12397672349404842,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,abs_winding_angle_deg,EB,-80.5924019211919500,167.184803842383900,169.584803842383906,TRUE,2.0946440011459231,0.22753800700585541,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,n_turns_abs,BM,1.2058310651377251,1.588337869724550,2.679246960633641,TRUE,0.0000000000000000,0.64848526951629215,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,n_turns_abs,OU,1.2058310651377437,3.588337869724513,5.988337869724511,TRUE,3.3090909090908700,0.12397672349714560,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,n_turns_abs,EB,1.8130545190004508,2.373890961999098,4.773890961999097,TRUE,2.0946440013654564,0.22753800698656212,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,start_end_dist,BM,16.3862068366627120,-28.772413673325424,-27.681504582416334,TRUE,1.4453614473237160,0.30758863003685344,OU,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,start_end_dist,OU,18.7634330148700244,-31.526866029740049,-29.126866029740050,TRUE,0.0000000000000000,0.63361657306429298,OU,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,start_end_dist,EB,16.3860423806036515,-26.772084761207303,-24.372084761207304,TRUE,4.7547812685327457,0.05879479689885352,OU,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,axial_span,BM,18.3477906756537301,-32.695581351307460,-31.604672260398370,TRUE,0.0000000000000000,0.71935482693490671,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,axial_span,OU,18.3876840482765331,-30.775368096553066,-28.375368096553068,TRUE,3.2293041638453026,0.14312275014469411,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,axial_span,EB,18.3477683732005730,-30.695536746401146,-28.295536746401147,TRUE,3.3091355139972229,0.13752242292039918,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,axial_pitch_360,BM,19.6317748023422070,-35.263549604684414,-34.172640513775320,TRUE,0.0000000000000000,0.72123804446880102,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,axial_pitch_360,OU,19.6317748023422141,-33.263549604684428,-30.863549604684430,TRUE,3.3090909090908909,0.13788552156539488,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,axial_pitch_360,EB,19.6532341666314885,-33.306468333262977,-30.906468333262978,TRUE,3.2661721805123420,0.14087643396580404,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,fit_radius,BM,30.7477098036218770,-57.495419607243754,-56.404510516334661,TRUE,2.5426767398940058,0.21022534273995705,EB,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,fit_radius,OU,30.7477098036218841,-55.495419607243768,-53.095419607243770,TRUE,5.8517676489848967,0.04019065723482754,EB,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,fit_radius,EB,33.6735936281143324,-61.347187256228665,-58.947187256228666,TRUE,0.0000000000000000,0.74958400002521552,EB,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,centroid_size,BM,-80.1459799100018557,164.291959820003711,165.291959820003711,TRUE,0.0000000000000000,0.70898729740499555,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,centroid_size,OU,-80.1459799100018415,166.291959820003683,168.473778001821870,TRUE,3.1818181818181586,0.14444929108986607,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,with_caridae_calibrated,centroid_size,EB,-80.1314502514053260,166.262900502810652,168.444718684628839,TRUE,3.1527588646251274,0.14656341150513841,BM,NA,data/phylogeny/P01_Trees/curc_fig1_withCaridae_calibrated.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,190.36440163600,1948.52462195399994,0
main_dataset,ultrametric_with_caridae,PC1,BM,16.7847833254035486,-29.569566650807097,-28.569566650807097,TRUE,0.0000000000000000,0.70774151617782710,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC1,OU,16.7847833254035521,-27.569566650807104,-25.387748468988924,TRUE,3.1818181818181728,0.14419547523762594,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC1,EB,16.8112513962694798,-27.622502792538960,-25.440684610720780,TRUE,3.1288820400863173,0.14806300858454699,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC2,BM,18.8233917870195206,-33.646783574039041,-32.646783574039041,TRUE,0.0000000000000000,0.53665849865534487,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC2,OU,18.8233917870195242,-31.646783574039048,-29.464965392220869,TRUE,3.1818181818181728,0.10933896837341228,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC2,EB,19.9982429970250806,-33.996485994050161,-31.814667812231981,TRUE,0.8321157618070600,0.35400253297124284,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC3,BM,10.5655760012882407,-17.131152002576481,-16.131152002576481,TRUE,5.6854966173589396,0.05444662998540792,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC3,OU,14.9992334008768005,-23.998466801753601,-21.816648619935421,TRUE,0.0000000000000000,0.93446041292876003,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC3,EB,10.5655745468135773,-15.131149093627155,-12.949330911808973,TRUE,8.8673177081264480,0.01109295708583199,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC4,BM,19.3716204799056797,-34.743240959811359,-33.743240959811359,TRUE,0.3934406997857067,0.41302794505429230,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC4,OU,21.1592499207076230,-36.318499841415246,-34.136681659597066,TRUE,0.0000000000000000,0.50282168493359214,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC4,EB,19.3716196342545004,-32.743239268509001,-30.561421086690821,TRUE,3.5752605729062452,0.08415037001211551,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC5,BM,21.5998798760349189,-39.199759752069838,-38.199759752069838,TRUE,5.0139774281757710,0.07422983492895142,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC5,OU,25.6977776810318943,-45.395555362063789,-43.213737180245609,TRUE,0.0000000000000000,0.91064657704812180,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,PC5,EB,21.5998784552982102,-37.199756910596420,-35.017938728778240,TRUE,8.1957984514673683,0.01512358802292677,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,abs_winding_angle_deg,BM,-83.9777845546291815,171.955569109258363,173.046478200167456,TRUE,0.0000000000000000,0.55725929950749031,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,abs_winding_angle_deg,OU,-82.8285500155446073,171.657100031089215,174.057100031089220,TRUE,1.0106218309217638,0.33620454676786243,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,abs_winding_angle_deg,EB,-83.9777853612899179,173.955570722579836,176.355570722579841,TRUE,3.3090925224123851,0.10653615372464724,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,n_turns_abs,BM,-1.5723281143270080,7.144656228654016,8.235565319563108,TRUE,0.0000000000000000,0.55725929928855411,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,n_turns_abs,OU,-0.4230935752220726,6.846187150444145,9.246187150444143,TRUE,1.0106218308810355,0.33620454664262078,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,n_turns_abs,EB,-1.5723289173642467,9.144657834728493,11.544657834728492,TRUE,3.3090925151653838,0.10653615406882511,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,start_end_dist,BM,9.0300685977180066,-14.060137195436013,-12.969228104526923,TRUE,7.3213947682916967,0.02495032872081180,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,start_end_dist,OU,14.3453114364093093,-22.690622872818619,-20.290622872818620,TRUE,0.0000000000000000,0.97027970096208016,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,start_end_dist,EB,9.0300671370222680,-12.060134274044536,-9.660134274044538,TRUE,10.6304885987740825,0.00476997031710802,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,axial_span,BM,13.6035327185136197,-23.207065437027239,-22.116156346118149,TRUE,2.9504151823412990,0.17975518141663707,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,axial_span,OU,16.7332857642297235,-27.466571528459447,-25.066571528459448,TRUE,0.0000000000000000,0.78587945304503615,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,axial_span,EB,13.6035315926433231,-21.207063185286646,-18.807063185286648,TRUE,6.2595083431728007,0.03436536553832667,OU,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,axial_pitch_360,BM,17.2740826438348094,-30.548165287669619,-29.457256196760529,TRUE,0.0000000000000000,0.46754717274362156,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,axial_pitch_360,OU,18.8748504823243337,-31.749700964648667,-29.349700964648669,TRUE,0.1075552321118600,0.44306772295410968,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,axial_pitch_360,EB,17.2740819002317849,-28.548163800463570,-26.148163800463571,TRUE,3.3090923962969576,0.08938510430226870,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,fit_radius,BM,33.1264107643519168,-62.252821528703834,-61.161912437794740,TRUE,0.0000000000000000,0.58782639954126670,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,fit_radius,OU,33.1264107643519310,-60.252821528703862,-57.852821528703863,TRUE,3.3090909090908767,0.11238002530822190,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,fit_radius,EB,34.1076187084526481,-62.215237416905296,-59.815237416905298,TRUE,1.3466750208894425,0.29979357515051142,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,centroid_size,BM,-82.5179635599749020,169.035927119949804,170.035927119949804,TRUE,0.0000000000000000,0.46684012740109421,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,centroid_size,OU,-80.9907178189169628,167.981435637833926,170.163253819652112,TRUE,0.1273266997023086,0.43804581685342531,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,ultrametric_with_caridae,centroid_size,EB,-82.5179645702438336,171.035929140487667,173.217747322305854,TRUE,3.1818202023560502,0.09511405574548037,BM,NA,data/phylogeny/P01_Trees/curc_fig1_ultrametric_withCaridae_correct.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,1.00000000003,7.45410652886000,0
main_dataset,historical_223_calibration,PC1,BM,15.0240254372318471,-26.048050874463694,-25.048050874463694,TRUE,0.2975443302653353,0.42298520438520237,EB,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC1,OU,15.0240254372318489,-24.048050874463698,-21.866232692645518,TRUE,3.4793625120835117,0.08617913626743284,EB,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC1,EB,16.7637066932736047,-27.527413386547209,-25.345595204729030,TRUE,0.0000000000000000,0.49083565934736484,EB,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC2,BM,16.1592426460615108,-28.318485292123022,-27.318485292123022,TRUE,2.3402066848891039,0.22593427550573048,EB,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC2,OU,16.1592426460615144,-26.318485292123029,-24.136667110304849,TRUE,5.5220248667072767,0.04603191911781503,EB,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC2,EB,18.9202550794151527,-31.840510158830305,-29.658691977012126,TRUE,0.0000000000000000,0.72803380537645446,EB,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC3,BM,16.0248268349740925,-28.049653669948185,-27.049653669948185,TRUE,0.0000000000000000,0.50190764826238876,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC3,OU,17.3783466472089643,-28.756693294417929,-26.574875112599749,TRUE,0.4747785573484364,0.39584663721752816,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC3,EB,16.0246986729809322,-26.049397345961864,-23.867579164143685,TRUE,3.1820745058045006,0.10224571452008316,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC4,BM,20.6459973986824608,-37.291994797364922,-36.291994797364922,TRUE,0.0000000000000000,0.65996740016353983,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC4,OU,21.0705541251983277,-36.141108250396655,-33.959290068578476,TRUE,2.3327047287864460,0.20558058038008148,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC4,EB,20.6459234522139248,-35.291846904427850,-33.110028722609670,TRUE,3.1819660747552518,0.13445201945637869,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC5,BM,26.3067867106812834,-48.613573421362567,-47.613573421362567,TRUE,0.0000000000000000,0.57648528902038720,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC5,OU,27.2645854411569033,-48.529170882313807,-46.347352700495627,TRUE,1.2662207208669400,0.30607784383125120,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,PC5,EB,26.3066468682725549,-46.613293736545110,-44.431475554726930,TRUE,3.1820978666356368,0.11743686714836163,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,abs_winding_angle_deg,BM,-80.8872156935827036,165.774431387165407,166.865340478074501,TRUE,0.0000000000000000,0.67713658844126656,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,abs_winding_angle_deg,OU,-80.8872156935826894,167.774431387165379,170.174431387165384,TRUE,3.3090909090908838,0.12945425214916731,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,abs_winding_angle_deg,EB,-80.4857353052289000,166.971470610457800,169.371470610457806,TRUE,2.5061301323833050,0.19340915940956618,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
main_dataset,historical_223_calibration,n_turns_abs,BM,1.5182407467194783,0.963518506561043,2.054427597470134,TRUE,0.0000000000000000,0.67713658844735169,BM,NA,data/phylogeny/P01_Trees/candidate_historical_223.tre,existing_file,Imported from phylogeny workflow outputs.,15,TRUE,TRUE,223.00000001300,2084.37987039000018,0
