"specimen_id";"PC1";"PC2";"PC3";"PC4";"PC5";"PC6";"PC7";"PC8";"PC9";"PC10";"PC11";"PC12";"PC13";"PC14";"PC15";"PC16";"PC17";"PC18";"PC19";"PC20";"PC21";"PC22";"PC23";"PC24";"PC25";"PC26";"PC27";"PC28";"PC29";"PC30";"PC31";"PC32";"PC33";"PC34";"PC35";"PC36";"PC37";"PC38";"PC39";"PC40";"PC41";"PC42";"PC43";"PC44";"PC45";"PC46";"PC47";"PC48";"PC49";"PC50";"PC51";"PC52";"PC53";"PC54";"PC55";"PC56";"PC57";"PC58";"PC59";"PC60";"PC61";"PC62";"PC63";"PC64";"PC65";"PC66";"PC67";"PC68"
"307_trochanter_aligned";0,059845649131446;0,0697766154607358;-0,194361714630281;-0,0844988977123292;0,0495880895337815;0,0344482309325833;0,0369670350631238;-0,0143104015612874;0,0534388810850601;0,0704658915837264;0,00558220314681209;0,00599714748007532;-0,00902717952415662;-0,0375150905453202;0,000771803050771293;0,00518296753420929;0,00162208607354356;-0,0145982074263904;-0,0262940266177291;0,0193560507224482;0,0206332647115203;-0,0321087486182489;-0,0316750668721994;0,0076200313508561;0,0392651166505856;-0,00608489614088191;-0,000540639205596999;-0,0383158666080139;-0,0123926259964342;0,0200597190128389;-0,0454475382082265;-0,00216176651865261;-0,000850612231435163;0,0257241967403035;0,00067042699397391;0,0158246037754762;0,00594921026378202;0,014455155699087;-0,0217215377298662;-0,00461926850815492;0,00202155660674071;0,00117165125804219;0,00467636892112112;0,0119681508333753;0,0073755707189493;-0,000130599352289053;-0,00923894620403341;-0,00263343228608204;0,00156311379345476;0,000561273413828975;0,000230097087332872;0,00736038266499618;-0,00294519607541518;0,000874265592842292;-0,00567814995950387;-0,00563629084892924;0,00201259807212352;0,000802625863404677;0,00169349390749371;-0,000993215787019047;-0,00165533512638385;7,99260290189544e-05;-0,00194662174289817;0,000376950921977613;-0,000953598225170726;-0,000736844250620029;0,000869658423760318;-2,44070006913191e-17
"308_lisshorhoptrus_oryzophilus_trochanter_aligned";-0,114942395990416;-0,00400896745424111;0,0534357934064759;-0,0542742027110725;0,016346071405585;-0,0017798021028555;-0,00140942482396234;0,0124931551045123;-0,00754159198010161;0,0138468830062287;0,0302114035903888;0,00498132549038447;0,0102386945728884;-0,0126428880807104;0,00555245883700902;0,00402058272122078;-0,0305707653895114;0,0683863199594759;0,048922640405222;0,0265204049237137;0,0367444570309418;-0,00874728027125205;-0,0174923683041923;0,0312758339176668;0,0215044928302123;0,0131795074985861;0,0219683783931473;-0,00947369286053954;0,0209372195817623;-0,00573427025092674;0,0124917485070109;-0,0140456922875351;0,00597854328844079;-0,00819762664379784;0,0197791394788811;0,000825587158243849;-0,0128880606469144;-0,0132279909090977;-0,011854510318644;0,00380826682025454;-0,00202426914354396;0,0129317087884625;-0,00804714317414518;-0,00510844439459819;6,09945822870308e-05;0,00980677864002558;-0,00212149523599896;-0,0148718781457291;-0,00123079443792114;0,0102642811907391;-0,00669952992528448;0,000121253173944119;-0,00356585237510385;-0,000220043565429596;-0,00146194858152037;0,00218387951352855;-0,00256798862157284;0,00335524173417942;0,0141970663357547;0,00764739166017242;0,009471049999266;0,0035031548359992;0,00393951260188578;0,00598879072596899;0,0011517147364611;0,00418034527579011;-0,00152376271765259;-1,47422056634686e-16
"309_listronotus_trochanter_aligned";-0,0629454869724237;-0,0185295793828658;-0,00122224984533491;-0,0645435820511324;-0,00242872628538434;0,031261423007036;-0,0013850655851726;-0,0231319915778412;0,0431585339368801;-0,0432758248507247;0,00197005627245676;-0,0325087676478842;0,0150717510918183;0,0034485943674746;0,00772161247744181;-0,0212950926470915;-0,0158144785558766;0,0275394542351529;-0,0121773873266981;0,0314073461174797;0,0139796734133047;-0,00829902895485976;0,0118525621475189;-0,0159502200499859;-0,00455237870412192;0,00189546423737092;0,011740172279663;-0,000449004848168265;0,0143946628016358;0,0188060060370557;-0,0119233140518704;-0,00196819003404684;0,0191634407193067;-0,0052752448728889;0,0119828114221902;0,00732735500975765;0,00219033197568126;0,00430631457779859;0,0227620377763054;0,0132260633429886;-0,00265233563828924;0,00343108500869011;-0,00721734909707724;0,00572873920568738;0,00886643941015943;0,0155670525951116;0,0165843128081111;0,0107230054422309;0,00291980089480175;-0,016882876845548;0,0058416308183104;-0,00148395458262659;-0,0110414407287867;0,0182629070888021;0,00914496475656282;-0,00566040247258699;-0,00779419176144073;-0,00808244219976242;0,000731959982469679;-0,000916469575280781;-0,00458704536580765;-0,00130866282424147;0,00185748556169714;0,00694132957981677;3,16524468840802e-05;-0,00813679972676361;0,00134938655565124;-4,78112675160886e-17
"310_ormiscus_saltator_trochanter_aligned";0,152985945243976;0,309594183833083;0,123958230992548;0,0512962459818889;0,0624719435841506;-0,0756262409961635;0,0483510881242687;-0,0160191871972874;0,0689498273238037;-0,107021155704944;0,122557338099771;0,0113641900047393;-0,0823925831094228;-0,0179589926387283;0,0186367627953822;0,056521337109284;-0,0597129061693907;-0,0503959187285807;-0,00863003820086325;-0,00832551217733465;0,00922223191402996;-0,0279171057001741;0,0112239246952046;0,00886884683445347;0,00120677528701489;-0,0065880755323929;0,0165194441357678;-0,00857045334876736;-0,00260163400617804;-0,00921066875909066;0,000622855583071058;-0,0139595891567403;0,00496983361438926;-0,00384359339160224;-0,00426351775064515;-0,0128525149824313;0,00784600913349096;-0,00328095656317751;0,0117144037344992;-0,00238814417272075;-0,00668846478179774;0,00202207105829251;0,00222120291097276;0,00272422607129266;-0,00330257357307921;0,000317955143994208;-0,00125228427703952;0,000631948932804951;-0,00133083363836456;0,0015015763016193;-0,00048849288686291;0,00256757045071622;0,0016837572230104;0,000284900479034566;0,000283020198710401;-0,00167037733469475;0,0011608807496525;0,000306482306015957;-0,000128510448295966;0,00133082186824967;-0,000125682774011531;-0,000913792160806663;-0,000836400541278916;0,000880324921138701;-0,000242221351592877;0,000694445824541212;0,00055331947028958;2,34919843227306e-16
"311_neochetina_trochanter_aligned";-0,128542684859267;-0,0640178224561351;0,0426128382267364;-0,0409769087586925;0,0391932939584333;0,00807560677154321;-0,0116797974267759;0,0186474050079386;-0,0260572205205364;-0,00779283447954832;0,0266905304719738;0,0150715193942843;0,0133720307164938;-0,0160091520384668;0,00143158626774952;0,00281715462292303;0,00500113524492401;0,0356430913120523;0,000403710461450827;0,0289999209831881;0,0150781981284153;-0,0164143200020371;0,0005770922379901;0,0111555136502985;0,000466964426882443;0,00770960313617719;0,0216264243953234;-0,00244521802616691;-0,0157938558984092;-0,03075246468874;0,00168644571491789;-0,0119212579168054;0,00870922054136362;0,0124542027190291;0,00692278979364139;-0,0171719622897956;-0,00799195693435419;0,00273411433156551;-0,00426075988434037;-0,00185229328059214;0,000896583947601938;0,00990251415472585;-8,80249967963026e-05;-0,00953835896191495;0,00502385180627893;-0,00164815155681579;0,00207886552316442;0,0175122239866715;-0,00538756980761556;-0,00857304752412344;0,0231648448400369;-0,00459472957242158;-0,00927815990253119;-0,0102901770911052;-0,00930813337990714;0,0122472516421308;0,0068515018117157;0,0108057672308232;-0,00561511101830693;-0,00325442227825211;-0,00529522289879536;-0,00161152343828742;-0,00721536029661961;-0,00696854536993965;-0,00376171981700098;-0,00517089652318771;0,000191812411337274;3,06399275033588e-17
"312_metapocyrtus_adspersus_trochanter_aligned";-0,095152582825037;-0,126689301857709;0,0734579959355129;-0,0907557699650674;0,0398122703770416;-0,0288574270804171;0,00214753851508231;-0,0365508545443894;0,0156725904685029;-0,031176251766145;-0,00958708081731149;0,0211709357713736;0,0112969435995965;-0,0234051825353844;-0,00994022386025124;0,00154159938476127;0,0227655376238172;0,0132290867854881;-0,0366810069848347;0,016115365698182;-0,00392571364783517;-0,00754805659462792;0,00849405510834513;0,0155958293753373;-0,00370914706792709;0,0170377427580955;-0,0187393013921635;0,00278994828438233;-0,0248203033193522;-0,00797924059893089;0,00429129666801224;0,00859255868268001;-0,00374291480506641;-0,00998638242613148;-0,0255292741310724;-0,00710911252494984;-0,0254630616366675;0,0108227826923662;0,00495688637874142;-0,0142182396406403;-0,0341380748449471;0,0047993491748233;-0,0091664656175673;0,0126635285621146;-0,00138805191894713;-0,00733380554362257;-0,0108295758999425;-0,00424699219721065;-0,00584860956836763;0,00599847247342399;0,00508300303792953;-0,0103421611371217;-0,0033515243595261;0,0138448199458133;-0,0028192012374969;-0,0104546008851919;0,00513440656536708;-0,00646392028600143;-0,00163259189911113;0,00798984332322733;0,00369565250579474;0,00439645004521091;0,0019291559427477;-0,00319534032462655;0,000735600674767569;0,00200603672876402;0,00204454201671941;6,57397051057919e-17
"313_sitona_hispidulus_trochanter_aligned";-0,0754283794317252;-0,0311705116613333;0,0265518948139254;-0,042625807015794;0,0129691400071403;0,0203947283800185;-0,00706280456100409;-0,0284574609856782;0,029987534386911;-0,055630423945061;-0,0117635134855616;-0,0131354509355115;0,0180788533358165;0,00716792335224426;-0,00359825697384154;-0,0158119657828666;-0,00432824450956288;-0,0194272477075481;-0,0115056846733143;0,0219704425848994;0,00143663680100529;-0,0100887019775708;-0,0215210274858501;-0,0150264604122716;0,00220654736325727;-0,0219623223030708;0,00980490720860301;-0,00440536360956145;0,0151550404479609;0,0101022990242088;0,0038676707069661;0,0263863549371521;-0,00150252301884156;0,012754263771469;0,0223485149578713;0,000864413106557689;0,0075027673636156;0,0017695075870132;0,0235814808883593;-0,00136762449886485;0,00504375120857599;0,0013877179913402;-0,00542129877408535;-0,00993964867223067;-0,00269224928607502;-0,00594858470807776;-0,00511298437522298;0,0045377559938752;0,00474438150561944;-0,00262992647935694;-0,00294129681639861;0,00523918495524051;0,00301814747585889;-0,00202606386500702;-0,00244225300968585;0,00180705137671082;0,00796599488923425;-0,00384587834354324;0,00653728897530543;-0,00474882375506168;0,00869375623924413;0,0137510650072068;0,00683074457254456;-0,0182093864723395;0,00366537247225686;0,000759386993092039;-0,00368391413775458;1,05384592569528e-16
"314_euparius_paganus_trochanter_aligned";0,255894588249748;0,186160130392836;0,0213732570479534;0,0216040107035972;0,203493082745086;0,177451357387648;-0,0976459657058851;-0,181078637377867;-0,16294542259361;-0,0159940514487588;-0,0259247101870456;0,000426979260892177;0,0239537232216741;-0,002643659136131;-0,0203435241862596;0,0138973081291048;0,011466689469602;0,00534006756080361;0,00350470618847355;-0,0245613128157972;0,0151366782805896;0,000955289580044803;0,000849998136101936;-0,00283139973130466;-0,015499698273583;-0,00012439020199449;0,00662246885410101;-0,00236284386649224;-0,00153862686044704;-0,00247894770631065;-0,00320701262313685;0,000445868965222233;-0,00260245986697439;0,000447910269158858;-0,00234640562863038;0,004766653696547;0,000425870482756544;-0,000582216760348794;0,000290198946621772;-0,000620271067124983;-0,000708614224947982;0,00217748474468026;0,00195546155970628;-0,000135520185557047;-4,19401692376795e-05;0,00130371023388451;0,000663507698448861;-0,00116380780935361;-0,000580440631473948;-0,000612349596967701;-0,000848562308792839;0,000107585510243858;-0,00129333672048611;0,000389237068507068;-0,000305009280925306;0,000436760897145336;-0,000397806412358386;-0,000683254435742411;0,000713140540732884;0,000901692769691799;0,000611525491128388;0,00107333946711075;0,000290079121312544;0,00125117166401259;-3,88478152733878e-05;-0,000532247246511294;9,45533991674739e-05;-1,08304920641631e-16
"315_trochanter_aligned";-0,0447050966994341;-0,0227670882909536;-0,0911282888326431;0,0540984980279621;-0,0871557032315209;0,0303953684489447;0,00478952218108192;-0,033425792897346;-0,0107306306022637;0,0180972657314622;0,0562416940501371;0,0250787717733514;-0,0355552976861284;0,0476689400173284;-0,023208305521234;0,0188182234247866;0,0114345694962174;0,00135785202025323;-0,00692190646596241;-0,0285252043192074;-0,00646696687053593;0,0598832851541601;-0,0202682682617566;0,00609479282249946;0,0246090303067244;-0,0522387522875686;0,0102722812488594;0,0287526571139086;-0,0330920608152563;-0,00291392223444812;-0,00846094083081333;-0,00225990535605799;-0,00817667327628218;0,0137357001918738;0,0217209519167293;-0,00326314576278947;0,00322947077311654;-0,000209395400532663;-0,00145131210870427;0,00650971495113064;-0,0213671718356448;0,00732598179877057;-0,00293336224347008;-0,00448756147848243;-0,00632658455869524;0,00317135239916868;0,00799022867688179;0,00878325122995347;-0,00617208015919735;0,00967036387482742;0,00065011523413644;0,00177795872130121;-0,0130223843677822;0,00456844437136883;-0,000645651179926539;0,000438244115488259;-0,00426692821465587;-0,00339749947364406;0,00309824016030613;0,00627567188367831;-0,000739269081838901;-0,00109773781583637;-0,00147287055970975;-0,00102796370606039;0,00446055305619322;0,00108793635736226;-0,000636210239305203;-5,12955850972366e-17
"316_hypera_postica_trochanter_aligned";-0,0637054057608648;-0,0586650378220322;0,0332278031338957;-0,0349919837417869;-0,0194729101503412;-0,0254174361910223;0,00721019270509083;-0,0615406344475188;0,018243196702702;-0,0523962386211885;-0,0117947713097122;-0,0184952801009714;0,0130306391192278;0,0158362864949539;-0,00645812015115976;0,00344216821792589;0,0159711168318981;-0,024664761158707;-0,0130580508870062;0,00708842309749028;-0,00500822162588712;-0,00630129182730885;0,00143877774076051;0,00369549362860125;-4,2016082680296e-05;-0,00904193966913406;0,0110445646133199;0,0102813684507722;-0,0117121288370444;0,0205832529862333;0,0234109996723594;0,0123891207560328;0,00574831271487633;0,00193107113070431;0,00472271444816782;-0,00912964517930306;-0,0117837691487082;0,0131919984137649;-0,0044000812461751;0,00546418885065545;0,0228453664667026;-0,00540705674830913;0,0166556177973146;0,00793628899884636;0,0100495675712266;0,0045712474046339;-0,00240322222812528;-0,00579593327130227;-0,00923871903202347;-0,000384979293092941;0,00293615173224011;-0,00624654049457643;0,00938992681710418;0,0030877107129288;-0,0174340302026184;0,0102926997589556;0,000343188625154083;-0,012869622474295;0,0114164926374076;-0,00297371126787616;0,00105790065000612;-0,00702254201252037;-0,0114252241416781;0,00645718730753718;0,00503057336796094;0,0029494822393062;-0,00210714751417169;1,03930760343531e-16
